,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,5DAvg,10DAvg,20DAvg,RSI,TR,ATR,BolU,BolL,EMAs,EMAl,MACD,StoK,StoD,DMP,DMM,DI14P,DI14N,ADX,index,Revenue,COGS,GrossProfit,OperatingIncome,PreTaxIncome,IncomeAfterTax,IncomeFromContinuousOperations,NetIncome,EBITDA,SharesOutstanding,Basic EPS,EPS,Current,D/E,ITR,ROE,ROA,BVPS,OCFPS,FCFPS
268,2021-05-03 00:00:00-04:00,356.6350754,362.1490662,355.7288139,361.8628845,2685800,0,0,355.4843201,354.6961548,350.8684189,68.34641089,7.183459541,4.517304017,360.7244411,346.1961085,353.5333404,28.90861934,324.6247211,98.3189144,97.29498904,5.208718449,0,29.91512911,19.75756303,20.44899448,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
269,2021-05-04 00:00:00-04:00,361.5862396,361.7770468,356.5492375,358.0183716,2133800,0,0,356.6045349,355.1115692,351.6287292,65.14484973,5.313647046,4.715984445,360.4528948,348.225184,354.2233452,28.66125859,325.5620866,73.15359171,47.76887117,0,0.820423533,28.65483007,20.16781184,17.38336537,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
270,2021-05-05 00:00:00-04:00,359.0295094,360.145647,354.9273878,355.3566895,1905300,0,0,357.3104736,355.0361603,352.3183075,55.64587263,5.218259128,4.654914567,360.4772625,348.8124932,354.3977058,28.44577393,325.9519319,52.88075503,5.944623713,0,0,22.16553737,20.43240226,4.068589053,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
271,2021-05-06 00:00:00-04:00,356.0150167,365.3163013,356.0150167,365.1445923,2641400,0,0,359.0696289,356.2089417,353.3825729,63.34136638,9.959611868,5.07937379,363.5011748,347.5374168,356.051073,29.15484194,326.8962311,99.02341094,98.34718966,5.170654346,0,27.58448855,12.95525979,36.08613608,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
272,2021-05-07 00:00:00-04:00,365.2113352,368.6647595,364.6103536,366.632782,1817100,0,0,361.403064,357.3382507,354.4265289,66.04611514,4.054405947,5.142549705,366.2018881,346.9572524,357.6790282,29.31760177,328.3614264,90.29201211,85.20839669,0,8.59533681,27.24561476,24.73478669,4.830336055,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
273,2021-05-10 00:00:00-04:00,367.7489239,370.0384941,363.7326852,363.9234924,1998700,0,0,361.8151855,358.6497528,355.2588669,60.72697759,6.305808931,5.142155345,367.5299637,347.0662146,358.639715,29.12896994,329.5107451,72.58427042,56.39454083,1.373734637,0,24.09141714,24.73668363,1.321506439,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
274,2021-05-11 00:00:00-04:00,361.8532986,363.3892179,358.6956346,360.7752991,1859700,0,0,362.366571,359.485553,355.9147537,54.88029395,5.22785787,5.304108358,367.9994712,347.2630671,358.9682664,28.8817977,330.0864687,58.46979885,18.33456984,0,0,23.35582176,20.46888911,6.587453962,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
275,2021-05-12 00:00:00-04:00,358.6956299,359.5923713,354.0306648,355.0705261,2344600,0,0,362.3093384,359.809906,356.3824966,51.62770077,6.744634304,5.418011382,367.9470388,347.5517492,358.3686141,28.44091288,329.9277012,32.89327084,6.495954766,0,0,21.78553325,20.03857101,4.176926851,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
276,2021-05-13 00:00:00-04:00,355.9195524,363.8852724,354.4695167,362.0631714,2023100,0,0,361.6930542,360.3813416,356.9319077,56.01709251,9.415755659,5.78866462,368.5707024,347.8885828,358.9370075,28.92622846,330.010779,64.24378891,81.51016199,4.292901078,0,25.68776324,18.30910882,16.77086137,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
277,2021-05-14 00:00:00-04:00,364.5531116,368.0637431,362.6069886,366.7281799,1876100,0,0,361.7121338,361.5575989,357.6231796,64.21310351,6.00057172,5.830381599,369.6936622,349.039867,360.1356494,29.30773396,330.8279155,85.15868294,90.48274981,0,8.1374719,25.50396466,28.14740115,4.927062815,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
278,2021-05-17 00:00:00-04:00,367.3196802,369.2371561,365.2781534,366.2893677,1830800,0,0,362.1853088,362.0002472,358.348201,62.64923853,3.959002693,5.727633407,370.4720137,350.2432399,361.0823753,29.30348901,331.7788863,80.82654584,80.03886526,0,2.671164762,25.96148106,31.98351309,10.39267,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
279,2021-05-18 00:00:00-04:00,368.6647849,371.5267187,364.9061095,365.1922913,1698200,0,0,363.0687073,362.7176392,358.9146042,62.0755335,6.620609203,6.042783736,370.4323552,352.1922263,361.7146701,29.22190965,332.4927604,68.26016175,28.9840905,2.289562663,0,27.31387924,27.063677,0.460120432,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
280,2021-05-19 00:00:00-04:00,359.7927014,364.1619357,358.8196545,362.1871948,1725000,0,0,364.492041,363.4006897,359.218425,55.42361657,6.372636717,6.076859585,370.3942824,353.0643532,361.7873662,28.993267,332.7940992,46.61925526,26.50132424,0,0,21.55198153,26.91191806,11.05964764,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
281,2021-05-20 00:00:00-04:00,361.7292919,366.8235298,360.8707177,365.9267883,1427300,0,0,365.2647644,363.4789093,359.8439255,59.75540331,5.952812101,6.309219481,370.4988682,354.5256505,362.4242004,29.25333743,333.1708629,67.99318057,55.93057282,2.661594036,0,23.77152229,22.89664816,1.87466986,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
282,2021-05-21 00:00:00-04:00,367.3291672,367.615378,362.9217941,363.1984558,1706600,0,0,364.5588196,363.1354767,360.2368637,51.28392889,4.69358393,6.131371223,370.592759,354.6225556,362.5433166,29.0705032,333.4728134,52.39919278,49.78329851,0,2.051076395,18.39305037,25.95023503,17.04245546,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
283,2021-05-24 00:00:00-04:00,366.6518205,368.0064818,364.3145924,365.8027954,1657000,0,0,364.4615051,363.323407,360.9865799,57.66622066,4.808025967,6.095255431,370.8507396,355.4766356,363.0447749,29.24987397,333.7949009,67.2844898,69.11772394,0,1.392798309,18.50203342,26.77474593,18.27142439,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
284,2021-05-25 00:00:00-04:00,365.9649716,367.9874,364.4481504,367.6439819,1379700,0,0,364.9518433,364.0102753,361.7479141,62.29948386,3.539249609,5.97532618,370.613664,357.4690387,363.7523452,29.39954488,334.3528003,77.80792856,92.870755,0,0.133557984,18.87338303,27.47178919,18.55297057,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
285,2021-05-26 00:00:00-04:00,368.1018396,369.9048715,367.3005018,367.8728943,1648000,0,0,366.0889832,365.2905121,362.550209,53.37732623,2.604369731,5.449951742,371.1045878,357.3678723,364.3862758,29.42758809,334.9586877,79.11629417,63.6515959,0,2.852351446,13.91597173,33.8584356,41.74298537,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
286,2021-05-27 00:00:00-04:00,367.4054289,369.9239148,365.8504406,369.6663513,4452000,0,0,366.8368958,366.0508301,363.2160858,53.72704436,4.073474216,5.451313761,371.8202433,357.0855838,365.1985951,29.56251403,335.6360811,89.36693146,95.29630071,0.019043264,0,13.9374472,22.58750505,23.68259867,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
287,2021-05-28 00:00:00-04:00,366.4706007,367.5772186,359.6782828,360.8612061,4681200,0,0,366.3694458,365.4641327,363.5108658,46.72780717,9.988068531,5.714332304,371.8469672,356.6213904,364.5313045,28.92027556,335.6110289,39.04046765,11.54563491,0,0,11.5787819,21.54785031,30.09381803,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
288,2021-06-01 00:00:00-04:00,362.444804,362.7023966,358.218689,360.8230591,2117800,0,0,365.3734985,364.9175018,363.4588745,50.05466718,4.48370762,5.661178714,371.8437417,356.6314388,363.9608052,28.86987664,335.0909286,38.82243579,22.24963537,0,0,11.68749668,21.75016606,30.09381803,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
289,2021-06-02 00:00:00-04:00,360.9661798,364.3432699,360.3270017,363.0744629,1881000,0,0,364.4595947,364.705719,363.7116791,59.94793014,4.016268113,5.466295415,370.377503,359.241097,363.8244448,29.03291404,334.7915308,50.44758321,51.88607731,0,2.108312724,12.10417704,25.28054985,35.24533656,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
290,2021-06-03 00:00:00-04:00,362.1681532,366.5087406,361.4240225,366.2034607,1780300,0,0,364.125708,365.1073456,364.2540176,55.69260464,5.084718078,5.156935588,370.4814481,359.7286219,364.1904473,29.2767685,334.9136788,59.99965319,96.31751519,2.165470721,0,9.883597621,26.7971068,46.11009916,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
291,2021-06-04 00:00:00-04:00,366.5087222,369.9144298,366.0508023,369.6854553,1765900,0,0,364.1295288,365.4832123,364.4810608,54.2027653,3.86362744,5.004296711,371.1778749,359.4546629,365.0358331,29.55275732,335.4830758,86.16426739,97.61172171,0,4.62677984,10.18506281,22.60349224,37.87428086,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
292,2021-06-07 00:00:00-04:00,367.7298325,368.6647413,361.1473914,362.893158,2515800,0,0,364.5359192,365.4526825,364.2940796,45.91172557,8.538063969,5.331372516,371.0419461,359.1054189,364.7061908,29.0700678,335.636123,35.12517659,19.91284308,0,0,9.560216652,17.63801596,29.6997214,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
293,2021-06-08 00:00:00-04:00,362.9026884,363.665859,360.3078677,362.2253723,1553800,0,0,364.8163818,365.0949402,364.2091736,46.39119693,3.357991283,5.098328379,371.0195715,358.703948,364.3245264,28.98484742,335.339679,34.22986761,19.96036271,0,0,6.789491519,18.44424811,46.18719524,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
294,2021-06-09 00:00:00-04:00,362.7119442,364.2096965,361.6816608,362.4734497,1398900,0,0,364.6961792,364.577887,364.2940811,50.37321687,2.528035717,4.823714022,371.0035556,358.7608574,364.0397454,28.9969109,335.0428345,36.34924059,25.91378238,0,1.373793154,7.176017719,21.52856519,50.00089191,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
295,2021-06-10 00:00:00-04:00,362.7691376,365.7169256,362.0250361,365.3830566,1404000,0,0,364.5320984,364.3289032,364.8097076,49.27540476,3.69188953,4.662219552,370.9430294,358.7437076,364.2464087,29.21333093,335.0330777,61.20657343,93.82759523,1.507229046,0,5.656017006,22.27429245,59.49907383,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
296,2021-06-11 00:00:00-04:00,366.1938673,366.1938673,363.0171343,364.2572937,1404200,0,0,363.4464661,363.7879974,364.9194138,51.4740019,3.176732943,4.553873053,370.9567457,358.8812539,364.2480833,29.14597219,335.1021111,51.58896365,57.08145015,0,0.992098273,5.790585896,21.14321397,57.00134459,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
297,2021-06-14 00:00:00-04:00,363.2651351,366.3083259,361.6338125,366.0984497,1652600,0,0,364.0875244,364.3117218,364.8879272,50.42051385,4.674513487,4.544336448,370.9932286,358.8870073,364.532755,29.27736459,335.2553905,67.31831428,95.51020154,0.114458667,0,5.982645716,18.99836291,52.10244865,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
298,2021-06-15 00:00:00-04:00,366.0984863,366.8044205,363.9997238,366.2415771,1252000,0,0,364.8907654,364.8535736,364.8855377,47.90409767,2.804696728,4.491868385,370.7449094,358.934983,364.7956507,29.29769939,335.4979514,68.5410796,89.11456181,0,2.365911308,6.052527067,22.77010926,58.0015721,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
299,2021-06-16 00:00:00-04:00,366.7090396,368.6551623,359.7640828,361.9487,1801700,0,0,364.7858154,364.7409973,364.7233582,42.10525032,8.891079576,4.940919088,370.233915,358.5996639,364.3576583,28.98121477,335.3764436,31.86620228,24.57088783,1.850741848,0,8.177980431,16.57715772,33.92902611,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
300,2021-06-17 00:00:00-04:00,362.8740903,368.6838118,361.7579234,367.0429688,1686500,0,0,365.1177979,364.8249481,364.9661469,46.78669658,6.925888337,5.144662954,369.4572571,359.0015529,364.770783,29.3351247,335.4356583,75.44866039,81.60433996,0,1.993840677,7.827668529,18.6889044,40.96017951,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
301,2021-06-18 00:00:00-04:00,367.0429945,367.1956345,362.7977813,363.3511047,3415700,0,0,364.9365601,364.1915131,364.8373627,53.48653359,4.397853228,4.745361861,369.300193,359.5143168,364.552371,29.08786885,335.4645021,43.88277594,40.21447253,0,1.039857815,8.486332018,21.8267169,44.0087202,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
302,2021-06-21 00:00:00-04:00,364.6580089,369.8094831,363.0457841,368.9985962,1631600,0,0,365.5165894,364.8020569,365.1273697,59.89374133,6.763699013,4.908218389,369.9917588,359.9906848,365.2364056,29.4878863,335.7485193,90.97731742,89.92882159,2.61384865,0,12.00864736,21.10249825,27.46462171,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
303,2021-06-22 00:00:00-04:00,369.2084528,374.4362613,368.7696312,374.1309814,1934800,0,0,367.0944702,365.9926178,365.543779,62.50802682,5.66663008,5.026101386,372.628697,358.9332494,366.6048019,29.89769391,336.707108,97.91932833,97.37697825,0,5.723847109,11.7269946,25.74578298,37.41059322,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
304,2021-06-23 00:00:00-04:00,374.91326,375.3330125,372.6141701,373.9306641,1538000,0,0,369.490863,367.1383392,365.8581131,59.3619921,2.718842441,4.857110269,374.4545073,358.2113252,367.7318576,29.9132117,337.8186459,90.99264694,88.58694227,0,3.844538866,8.950469184,32.29531527,56.59935044,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
305,2021-06-24 00:00:00-04:00,375.313999,377.2982603,373.7685304,374.026123,1487300,0,0,370.8874939,368.0026459,366.1657745,55.72912345,3.529729883,4.833260444,375.60392,357.6820079,368.7002061,29.9214322,338.7787739,81.33851892,61.63349111,1.965247728,0,11.89898625,25.61696839,36.56572856,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
306,2021-06-25 00:00:00-04:00,374.8846867,376.391959,373.2438436,376.3538208,2056100,0,0,373.4880371,369.2122986,366.500148,70.13991308,3.148115342,4.448264113,377.6545983,357.5542814,369.8776853,30.09446319,339.7832221,94.61372247,79.83729115,0,0,12.92884103,27.83411166,36.56572856,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
307,2021-06-28 00:00:00-04:00,376.8212104,379.1298493,375.0372766,378.2903442,1645500,0,0,375.3463867,370.431488,367.3716049,73.15730712,4.092572689,4.500734214,379.7776161,357.7262596,371.1719405,30.25072648,340.9212141,95.66500467,85.73727043,2.73789036,0,17.12326381,27.50961824,23.27063356,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
308,2021-06-29 00:00:00-04:00,378.061404,381.0569084,377.2696152,380.4368286,1523600,0,0,376.6075562,371.8510132,368.3522934,74.55018193,3.787293166,4.590681175,382.0498555,358.0202172,372.5973079,30.42130038,342.1760076,97.08784649,92.06355268,0,2.232338592,16.78776119,28.30646314,25.54363028,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
309,2021-06-30 00:00:00-04:00,379.6545561,382.0395006,376.8212407,377.4604187,2031700,0,0,377.3135071,373.4021851,369.0715912,66.47579906,5.218259866,4.699707627,383.2044666,358.5909435,373.3454788,30.21346067,343.1320181,79.44333999,34.60532082,0.982592232,0,15.60093931,27.64979393,27.85815111,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
310,2021-07-01 00:00:00-04:00,378.0614247,379.3874679,375.7528145,376.3728943,1523400,0,0,377.7828613,374.3351776,369.5800629,66.5452251,3.634653417,4.732416232,383.7583738,359.7678365,373.811235,30.11750777,343.6937273,74.56116709,9.863380969,0,0,15.49311174,25.96126908,25.25223423,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
311,2021-07-02 00:00:00-04:00,377.9755858,382.3257228,377.8801822,380.5799561,1676600,0,0,378.6280884,376.0580627,370.1247879,68.5758017,5.952828562,4.823724452,385.1798679,360.4151289,374.8525767,30.42203436,344.4305424,92.26223454,73.43996451,2.938254948,0,19.3812536,25.46984854,13.57512893,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
312,2021-07-06 00:00:00-04:00,381.4384793,382.9266823,378.8341094,380.5035706,2113100,0,0,379.0707336,377.2085602,371.0053085,68.32560449,4.092572905,4.915715608,386.2218505,361.410574,375.7219604,30.4389337,345.2830267,89.53868821,66.22307777,0,0.953927189,19.01855892,22.94150829,9.349244725,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
313,2021-07-07 00:00:00-04:00,380.8279755,387.4294861,380.8279755,386.0557556,2308600,0,0,380.194519,378.4010376,372.1968277,80.00475555,6.925915514,4.775346746,387.533431,363.5428586,377.3117751,30.85145847,346.4603166,94.64882417,85.61433925,4.502803755,0,23.54449472,23.61586212,0.151329232,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
314,2021-07-08 00:00:00-04:00,384.9300353,389.833495,384.6056863,388.4120483,2235500,0,0,382.384845,379.849176,373.4937576,78.54227809,5.227808729,4.654055345,389.8176044,364.3114108,379.0195094,31.05655606,347.9629533,94.7423371,87.07703556,0,3.777710759,24.15809824,26.96913771,5.498125248,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
315,2021-07-09 00:00:00-04:00,389.7476131,394.9468036,388.8318025,393.3918152,2304200,0,0,385.7886292,381.7857452,374.8941956,88.79025127,6.534755296,4.806691207,392.1319069,366.2886384,381.2306334,31.44062009,349.7900133,95.12558384,88.98641983,5.113308603,0,30.9894588,24.56748282,11.55926836,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
316,2021-07-12 00:00:00-04:00,394.9849661,395.2806968,385.9126281,389.1084595,2491300,0,0,387.4943298,383.0612091,376.1367538,76.91517814,9.368068736,4.992717616,393.1423231,368.1510598,382.4426066,31.15178367,351.2908229,76.71826,42.18050327,0.333893205,0,26.57297554,23.65210948,5.815552235,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
317,2021-07-13 00:00:00-04:00,386.0748894,390.4536447,386.0748894,388.3262634,1540300,0,0,389.0588684,384.064801,377.2481445,71.50301176,4.378755313,4.900726561,394.1824451,369.1388353,383.3477846,31.07244793,352.2753367,69.31848672,25.76449204,0,0.162261328,27.07177424,15.99001494,25.73455378,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
318,2021-07-14 00:00:00-04:00,389.7762778,391.57931,388.5170491,391.083252,1265800,0,0,390.0643677,385.1294434,378.4902283,74.11487491,3.253046553,4.938883998,395.5057566,370.2658935,384.5378565,31.27079258,353.2670639,80.95261223,55.19412799,0,2.44215964,26.8626198,13.83828746,32.00010325,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
